Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"196"	"ZNF600"	"0.04231"	"GTEx Coexpression,0.04231"	"HNRNPD,ANKHD1"
"gene_set_query"	"197"	"ZNF711"	"0.04238"	"ARCHS4 Coexpression,0.04238"	"SFPQ,RIF1"
"gene_set_query"	"198"	"ZBTB20"	"0.04274"	"Enrichr Queries,0.04274"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"199"	"MTF2"	"0.04294"	"GTEx Coexpression,0.04294"	"SFPQ,FUBP1"
"gene_set_query"	"200"	"TOPORS"	"0.043"	"ARCHS4 Coexpression,0.043"	"RIF1,P4HB"
"gene_set_query"	"201"	"TEAD3"	"0.04345"	"Enrichr Queries,0.04345"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"202"	"HOXA3"	"0.04356"	"GTEx Coexpression,0.04356"	"ABCC1,MBNL1"
"gene_set_query"	"203"	"MEIS2"	"0.04377"	"ReMap ChIP-seq,0.04377"	"MBNL1,TF,MAN1A2,PCGF1,HIST1H3B"
"gene_set_query"	"204"	"PRDM1"	"0.04416"	"Enrichr Queries,0.04416"	"TCF7L2,EGR1,KLF5,UPP1,EGFR"
"gene_set_query"	"205"	"SETDB1"	"0.04418"	"GTEx Coexpression,0.04418"	"PPP2CB,ANKHD1"
"gene_set_query"	"206"	"ZNF587B"	"0.04423"	"ARCHS4 Coexpression,0.04423"	"RIF1,FUBP1"
"gene_set_query"	"207"	"ZFP57"	"0.0448"	"GTEx Coexpression,0.0448"	"TF,LPAR1"
"gene_set_query"	"208"	"ZNF680"	"0.04484"	"ARCHS4 Coexpression,0.04484"	"RIF1,P4HB"
"gene_set_query"	"209"	"ZNF699"	"0.04487"	"Enrichr Queries,0.04487"	"TCF7L2,EGR1,KLF5,MAN1A2,EGFR"
"gene_set_query"	"210"	"CARF"	"0.04543"	"GTEx Coexpression,0.04543"	"RIF1,FUBP1"
"gene_set_query"	"211"	"NFIB"	"0.04558"	"Enrichr Queries,0.04558"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"212"	"ZBED6"	"0.04607"	"ARCHS4 Coexpression,0.04607"	"MBNL1,LIMD1"
"gene_set_query"	"213"	"TFAP2C"	"0.0463"	"Enrichr Queries,0.0463"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"214"	"ZNF383"	"0.04667"	"GTEx Coexpression,0.04667"	"MBNL1,RIF1"
"gene_set_query"	"215"	"HOXA1"	"0.04701"	"Enrichr Queries,0.04701"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"216"	"KMT2B"	"0.04714"	"ReMap ChIP-seq,0.04714"	"CORT,HNRNPD,RANBP10,PCGF1,P4HB"
"gene_set_query"	"217"	"ZNF17"	"0.04729"	"GTEx Coexpression,0.04729"	"MBNL1,RIF1"
"gene_set_query"	"218"	"ZNF148"	"0.0473"	"ARCHS4 Coexpression,0.0473"	"MBNL1,MAN1A2"
"gene_set_query"	"219"	"ARID5B"	"0.04772"	"Enrichr Queries,0.04772"	"TCF7L2,EGR1,MBNL1,KLF5,EGFR"
"gene_set_query"	"220"	"ZNF134"	"0.04791"	"ARCHS4 Coexpression,0.04791"	"FUBP1,P4HB"
"gene_set_query"	"221"	"FOSB"	"0.04792"	"GTEx Coexpression,0.04792"	"EGR1,EGFR"
"gene_set_query"	"222"	"ZNF772"	"0.04853"	"ARCHS4 Coexpression,0.04853"	"P4HB,NR2E3"
"gene_set_query"	"223"	"ZNF90"	"0.04854"	"GTEx Coexpression,0.04854"	"FUBP1,HNRNPD"
"gene_set_query"	"224"	"AR"	"0.04878"	"Literature ChIP-seq,0.04878"	"CORT,ABCC1,TF,RPN2,MAN1A2,UPP1,LIMD1,HIST1H3B,EGFR"
"gene_set_query"	"225"	"ZNF410"	"0.04914"	"ARCHS4 Coexpression,0.04914"	"HNRNPD,UPP1"
"gene_set_query"	"226"	"NFIA"	"0.04915"	"Enrichr Queries,0.04915"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"227"	"ZNF436"	"0.04916"	"GTEx Coexpression,0.04916"	"KLF5,EGFR"
"gene_set_query"	"228"	"ZSCAN12"	"0.04975"	"ARCHS4 Coexpression,0.04975"	"FUBP1,P4HB"
"gene_set_query"	"229"	"ETV4"	"0.04978"	"GTEx Coexpression,0.04978"	"HNRNPD,P4HB"
"gene_set_query"	"230"	"CDC5L"	"0.05037"	"ARCHS4 Coexpression,0.05037"	"RIF1,HIST1H3B"
"gene_set_query"	"231"	"PROX2"	"0.0504"	"GTEx Coexpression,0.0504"	"FUBP1,HNRNPD"
"gene_set_query"	"232"	"E2F7"	"0.05051"	"ReMap ChIP-seq,0.05051"	"EGR1,HNRNPD,UPP1,P4HB,HIST1H3B"
"gene_set_query"	"233"	"ZNF143"	"0.05057"	"Enrichr Queries,0.05057"	"TCF7L2,EGR1,MBNL1,SFPQ,FUBP1"
"gene_set_query"	"234"	"STAT3"	"0.05085"	"ENCODE ChIP-seq,0.05085"	"EGR1,MBNL1,KLF5,RPN2,MAN1A2,FUBP1,ANKHD1-EIF4EBP3,HIST1H3B,ANKHD1"
"gene_set_query"	"235"	"LCOR"	"0.05098"	"ARCHS4 Coexpression,0.05098"	"FUBP1,P4HB"
"gene_set_query"	"236"	"E2F5"	"0.05103"	"GTEx Coexpression,0.05103"	"FUBP1,HNRNPD"
"gene_set_query"	"237"	"KLF8"	"0.05128"	"Enrichr Queries,0.05128"	"TCF7L2,EGR1,KLF5,LPAR1,UPP1"
"gene_set_query"	"238"	"ZNF460"	"0.0516"	"ARCHS4 Coexpression,0.0516"	"RIF1,HIST1H3B"
"gene_set_query"	"239"	"EGR2"	"0.05165"	"GTEx Coexpression,0.05165"	"EGR1,SFPQ"
"gene_set_query"	"240"	"SMAD1"	"0.05199"	"Enrichr Queries,0.05199"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"241"	"ZNF367"	"0.05221"	"ARCHS4 Coexpression,0.05221"	"MBNL1,HIST1H3B"
"gene_set_query"	"242"	"TFCP2L1"	"0.05271"	"Enrichr Queries,0.05271"	"EGR1,KLF5,LPAR1,UPP1,EGFR"
"gene_set_query"	"243"	"CREB3L2"	"0.05283"	"ARCHS4 Coexpression,0.05283"	"ABCC1,P4HB"
"gene_set_query"	"244"	"ZNF662"	"0.05289"	"GTEx Coexpression,0.05289"	"SFPQ,ANKHD1"
"gene_set_query"	"245"	"KLF14"	"0.05342"	"Enrichr Queries,0.05342"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"246"	"IKZF5"	"0.05344"	"ARCHS4 Coexpression,0.05344"	"MBNL1,P4HB"
"gene_set_query"	"247"	"PRDM15"	"0.05352"	"GTEx Coexpression,0.05352"	"PPP2CB,ANKHD1"
"gene_set_query"	"248"	"HMBOX1"	"0.05387"	"ReMap ChIP-seq,0.05387"	"MBNL1,RPN2,MAN1A2,FUBP1,HIST1H3B"
"gene_set_query"	"249"	"IKZF1"	"0.05405"	"ARCHS4 Coexpression,0.05405"	"MBNL1,IL10RA"
"gene_set_query"	"250"	"REST"	"0.05413"	"Enrichr Queries,0.05413"	"TCF7L2,EGR1,MBNL1,KLF5,EGFR"
"gene_set_query"	"251"	"DLX3"	"0.05414"	"GTEx Coexpression,0.05414"	"KLF5,EGFR"
"gene_set_query"	"252"	"RORA"	"0.05467"	"ARCHS4 Coexpression,0.05467"	"MBNL1,IL10RA"
"gene_set_query"	"253"	"ZSCAN25"	"0.05476"	"GTEx Coexpression,0.05476"	"EGFR,ANKHD1"
"gene_set_query"	"254"	"FOXP2"	"0.05484"	"Enrichr Queries,0.05484"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"255"	"NR1I2"	"0.05488"	"Literature ChIP-seq,0.05488"	"TCF7L2,MBNL1,RANBP10,PCGF1,EGFR"
"gene_set_query"	"256"	"MTF1"	"0.05538"	"GTEx Coexpression,0.05538"	"GALNT14,UPP1"
"gene_set_query"	"257"	"FOXO1"	"0.05556"	"Enrichr Queries,0.05556"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"258"	"ATF3"	"0.0559"	"ARCHS4 Coexpression,0.0559"	"EGR1,UPP1"
"gene_set_query"	"259"	"HES1"	"0.056"	"GTEx Coexpression,0.056"	"KLF5,EGFR"
"gene_set_query"	"260"	"NFATC2"	"0.05627"	"Enrichr Queries,0.05627"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"261"	"ZNF10"	"0.05651"	"ARCHS4 Coexpression,0.05651"	"EGR1,P4HB"
"gene_set_query"	"262"	"PRDM2"	"0.05663"	"GTEx Coexpression,0.05663"	"RIF1,P4HB"
"gene_set_query"	"263"	"ARNT"	"0.05698"	"Enrichr Queries,0.05698"	"TCF7L2,EGR1,MBNL1,FUBP1,EGFR"
"gene_set_query"	"264"	"ZNF462"	"0.05713"	"ARCHS4 Coexpression,0.05713"	"MBNL1,P4HB"
"gene_set_query"	"265"	"TFAP2A"	"0.05725"	"GTEx Coexpression,0.05725"	"KLF5,EGFR"
"gene_set_query"	"266"	"ZEB1"	"0.05769"	"Enrichr Queries,0.05769"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"267"	"EEA1"	"0.05774"	"ARCHS4 Coexpression,0.05774"	"RIF1,MAN1A2"
"gene_set_query"	"268"	"SP8"	"0.05787"	"GTEx Coexpression,0.05787"	"KLF5,EGFR"
"gene_set_query"	"269"	"KLF4"	"0.05849"	"GTEx Coexpression,0.05849"	"KLF5,EGFR"
"gene_set_query"	"270"	"NR5A1"	"0.05897"	"ARCHS4 Coexpression,0.05897"	"TF,P4HB"
"gene_set_query"	"271"	"IRX2"	"0.05912"	"GTEx Coexpression,0.05912"	"KLF5,EGFR"
"gene_set_query"	"272"	"ZBTB38"	"0.05912"	"Enrichr Queries,0.05912"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"273"	"ZNF770"	"0.05958"	"ARCHS4 Coexpression,0.05958"	"RIF1,FUBP1"
"gene_set_query"	"274"	"POU2F3"	"0.05974"	"GTEx Coexpression,0.05974"	"KLF5,EGFR"
"gene_set_query"	"275"	"ZNF234"	"0.0602"	"ARCHS4 Coexpression,0.0602"	"RIF1,P4HB"
"gene_set_query"	"276"	"ZXDA"	"0.06036"	"GTEx Coexpression,0.06036"	"MBNL1,RIF1"
"gene_set_query"	"277"	"HNF4A"	"0.06054"	"Enrichr Queries,0.06054"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"278"	"NR1H2"	"0.06061"	"ReMap ChIP-seq,0.06061"	"TCF7L2,KLF5,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"279"	"TCF7"	"0.06081"	"ARCHS4 Coexpression,0.06081"	"MBNL1,IL10RA"
"gene_set_query"	"280"	"POU5F1"	"0.06098"	"Literature ChIP-seq,0.06098"	"PPP2CB,SFPQ,RIF1,UPP1"
"gene_set_query"	"281"	"ZSCAN4"	"0.06098"	"GTEx Coexpression,0.06098"	"KLF5,EGFR"
"gene_set_query"	"282"	"HNF1A"	"0.06125"	"Enrichr Queries,0.06125"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"283"	"ZBTB21"	"0.06143"	"ARCHS4 Coexpression,0.06143"	"SFPQ,ANKHD1"
"gene_set_query"	"284"	"NFX1"	"0.06161"	"GTEx Coexpression,0.06161"	"RIF1,ANKHD1"
"gene_set_query"	"285"	"ZNF783"	"0.06197"	"Enrichr Queries,0.06197"	"EGR1,KLF5,LPAR1,UPP1,EGFR"
"gene_set_query"	"286"	"SP3"	"0.06204"	"ARCHS4 Coexpression,0.06204"	"MBNL1,SFPQ"
"gene_set_query"	"287"	"LHX4"	"0.06265"	"ARCHS4 Coexpression,0.06265"	"SFPQ,FUBP1"
"gene_set_query"	"288"	"MAFG"	"0.06268"	"Enrichr Queries,0.06268"	"TCF7L2,EGR1,KLF5,UPP1,P4HB"
"gene_set_query"	"289"	"MAFB"	"0.06285"	"GTEx Coexpression,0.06285"	"KLF5,EGFR"
"gene_set_query"	"290"	"SP100"	"0.06327"	"ARCHS4 Coexpression,0.06327"	"MBNL1,IL10RA"
"gene_set_query"	"291"	"TFDP2"	"0.06388"	"ARCHS4 Coexpression,0.06388"	"SFPQ,P4HB"
"gene_set_query"	"292"	"ZBED1"	"0.06397"	"ReMap ChIP-seq,0.06397"	"EGR1,SFPQ,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"293"	"SALL1"	"0.06409"	"GTEx Coexpression,0.06409"	"PPP2CB,TF"
"gene_set_query"	"294"	"ESR2"	"0.0641"	"Enrichr Queries,0.0641"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"295"	"MAFK"	"0.0645"	"ARCHS4 Coexpression,0.0645"	"ABCC1,P4HB"
"gene_set_query"	"296"	"RBPJL"	"0.06472"	"GTEx Coexpression,0.06472"	"MAN1A2,P4HB"
"gene_set_query"	"297"	"MAF"	"0.06534"	"GTEx Coexpression,0.06534"	"KLF5,EGFR"
"gene_set_query"	"298"	"HNF4G"	"0.06553"	"Enrichr Queries,0.06553"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"299"	"HMGA2"	"0.06572"	"ARCHS4 Coexpression,0.06572"	"SFPQ,HNRNPD"
"gene_set_query"	"300"	"ZNF7"	"0.06596"	"GTEx Coexpression,0.06596"	"RIF1,ANKHD1"
"gene_set_query"	"301"	"CDX1"	"0.06624"	"Enrichr Queries,0.06624"	"TCF7L2,EGR1,KLF5,LPAR1,UPP1"
"gene_set_query"	"302"	"BCL11B"	"0.06634"	"ARCHS4 Coexpression,0.06634"	"MBNL1,IL10RA"
"gene_set_query"	"303"	"TP63"	"0.06658"	"GTEx Coexpression,0.06658"	"KLF5,EGFR"
"gene_set_query"	"304"	"TRPS1"	"0.06695"	"Enrichr Queries,0.06695"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"305"	"ZNF551"	"0.06695"	"ARCHS4 Coexpression,0.06695"	"RIF1,P4HB"
"gene_set_query"	"306"	"MITF"	"0.06707"	"Literature ChIP-seq,0.06707"	"TCF7L2,ABCC1,MBNL1,RIF1,LPAR1,LIMD1,NR2E3,EGFR,TF,KLF5,MAN1A2,FUBP1,HNRNPD,RANBP10,PCGF1,UPP1,P4HB"
"gene_set_query"	"307"	"CASZ1"	"0.06721"	"GTEx Coexpression,0.06721"	"KLF5,EGFR"
"gene_set_query"	"308"	"USF3"	"0.06757"	"ARCHS4 Coexpression,0.06757"	"MBNL1,P4HB"
"gene_set_query"	"309"	"TEAD4"	"0.0678"	"ENCODE ChIP-seq,0.0678"	"PPP2CB,HNRNPD,UPP1,HIST1H3B"
"gene_set_query"	"310"	"ZNF438"	"0.06838"	"Enrichr Queries,0.06838"	"TCF7L2,EGR1,LPAR1,UPP1,EGFR"
"gene_set_query"	"311"	"BHLHA15"	"0.06845"	"GTEx Coexpression,0.06845"	"MAN1A2,P4HB"
"gene_set_query"	"312"	"TET1"	"0.0688"	"ARCHS4 Coexpression,0.0688"	"RIF1,FUBP1"
"gene_set_query"	"313"	"ZNF558"	"0.06907"	"GTEx Coexpression,0.06907"	"FUBP1,ANKHD1"
"gene_set_query"	"314"	"ZNF831"	"0.06941"	"ARCHS4 Coexpression,0.06941"	"MBNL1,IL10RA"
"gene_set_query"	"315"	"TBPL2"	"0.0697"	"GTEx Coexpression,0.0697"	"SFPQ,KLF5"
"gene_set_query"	"316"	"SOX9"	"0.0698"	"Enrichr Queries,0.0698"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"317"	"SP6"	"0.07002"	"ARCHS4 Coexpression,0.07002"	"KLF5,P4HB"
"gene_set_query"	"318"	"LEF1"	"0.07064"	"ARCHS4 Coexpression,0.07064"	"MBNL1,IL10RA"
"gene_set_query"	"319"	"BACH2"	"0.07094"	"GTEx Coexpression,0.07094"	"RIF1,RANBP10"
"gene_set_query"	"320"	"THAP12"	"0.07125"	"ARCHS4 Coexpression,0.07125"	"MBNL1,SFPQ"
"gene_set_query"	"321"	"ZNF66"	"0.07156"	"GTEx Coexpression,0.07156"	"FUBP1,HNRNPD"
"gene_set_query"	"322"	"SP140"	"0.07187"	"ARCHS4 Coexpression,0.07187"	"MBNL1,IL10RA"
"gene_set_query"	"323"	"TBX3"	"0.07194"	"Enrichr Queries,0.07194"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"324"	"PDX1"	"0.07218"	"GTEx Coexpression,0.07218"	"MAN1A2,P4HB"
"gene_set_query"	"325"	"FOXC1"	"0.07265"	"Enrichr Queries,0.07265"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"326"	"HOXA6"	"0.07281"	"GTEx Coexpression,0.07281"	"TCF7L2,MBNL1"
"gene_set_query"	"327"	"ZNF658"	"0.07336"	"Enrichr Queries,0.07336"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"328"	"AHCTF1"	"0.07371"	"ARCHS4 Coexpression,0.07371"	"SFPQ,RIF1"
"gene_set_query"	"329"	"ZNF511"	"0.07405"	"GTEx Coexpression,0.07405"	"PCGF1,COQ9"
"gene_set_query"	"330"	"ZFHX3"	"0.07407"	"Enrichr Queries,0.07407"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"331"	"HHEX"	"0.07407"	"ReMap ChIP-seq,0.07407"	"TF,RIF1,PCGF1,HIST1H3B,EGFR"
"gene_set_query"	"332"	"ARNTL2"	"0.07479"	"Enrichr Queries,0.07479"	"EGR1,KLF5,LPAR1,UPP1,EGFR"
"gene_set_query"	"333"	"ELF2"	"0.07494"	"ARCHS4 Coexpression,0.07494"	"MBNL1,P4HB"
"gene_set_query"	"334"	"IRX5"	"0.0753"	"GTEx Coexpression,0.0753"	"KLF5,EGFR"
"gene_set_query"	"335"	"ETS1"	"0.07555"	"ARCHS4 Coexpression,0.07555"	"MBNL1,IL10RA"
"gene_set_query"	"336"	"ZNF281"	"0.07617"	"ARCHS4 Coexpression,0.07617"	"SFPQ,RIF1"
"gene_set_query"	"337"	"KLF12"	"0.07621"	"Enrichr Queries,0.07621"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"338"	"PBX3"	"0.07627"	"ENCODE ChIP-seq,0.07627"	"EGR1,SFPQ,KLF5,RPN2,IL10RA,P4HB,HIST1H3B"
"gene_set_query"	"339"	"MBD1"	"0.07692"	"Enrichr Queries,0.07692"	"TCF7L2,EGR1,MBNL1,SFPQ,EGFR"
"gene_set_query"	"340"	"PTF1A"	"0.07716"	"GTEx Coexpression,0.07716"	"MAN1A2,P4HB"
"gene_set_query"	"341"	"SAFB"	"0.0774"	"ARCHS4 Coexpression,0.0774"	"SFPQ,HNRNPD"
"gene_set_query"	"342"	"CEBPB"	"0.07744"	"ReMap ChIP-seq,0.07744"	"MBNL1,KLF5,P4HB,HIST1H3B,EGFR"
"gene_set_query"	"343"	"RAG1"	"0.07801"	"ARCHS4 Coexpression,0.07801"	"SFPQ,HIST1H3B"
"gene_set_query"	"344"	"HIC2"	"0.07835"	"Enrichr Queries,0.07835"	"TCF7L2,EGR1,KLF5,FUBP1,HNRNPD"
"gene_set_query"	"345"	"ZNF354B"	"0.07862"	"ARCHS4 Coexpression,0.07862"	"MAN1A2,HIST1H3B"
"gene_set_query"	"346"	"POU3F1"	"0.07903"	"GTEx Coexpression,0.07903"	"KLF5,EGFR"
"gene_set_query"	"347"	"VDR"	"0.07906"	"Enrichr Queries,0.07906"	"TCF7L2,EGR1,KLF5,UPP1,EGFR"
"gene_set_query"	"348"	"MYC"	"0.07927"	"Literature ChIP-seq,0.07927"	"TCF7L2,RIF1,COQ9,LIMD1,SFPQ,KLF5,MAN1A2,FUBP1,HNRNPD,UPP1,P4HB,HIST1H3B"
"gene_set_query"	"349"	"NR1D1"	"0.07965"	"GTEx Coexpression,0.07965"	"KLF5,EGFR"
"gene_set_query"	"350"	"FOXP1"	"0.07977"	"Enrichr Queries,0.07977"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"351"	"DLX5"	"0.08027"	"GTEx Coexpression,0.08027"	"KLF5,EGFR"
"gene_set_query"	"352"	"SOX12"	"0.08047"	"ARCHS4 Coexpression,0.08047"	"SFPQ,HNRNPD"
"gene_set_query"	"353"	"HES2"	"0.08048"	"Enrichr Queries,0.08048"	"EGR1,KLF5,LPAR1,UPP1,EGFR"
"gene_set_query"	"354"	"IRF1"	"0.08081"	"ReMap ChIP-seq,0.08081"	"TCF7L2,MBNL1,IL10RA,P4HB,HIST1H3B"
"gene_set_query"	"355"	"IRX3"	"0.0809"	"GTEx Coexpression,0.0809"	"KLF5,EGFR"
"gene_set_query"	"356"	"MBD2"	"0.0812"	"Enrichr Queries,0.0812"	"TCF7L2,EGR1,MBNL1,HNRNPD,EGFR"
"gene_set_query"	"357"	"FOXO3"	"0.08152"	"GTEx Coexpression,0.08152"	"MBNL1,RIF1"
"gene_set_query"	"358"	"ZBTB12"	"0.0817"	"ARCHS4 Coexpression,0.0817"	"SFPQ,HNRNPD"
"gene_set_query"	"359"	"ETS2"	"0.08214"	"GTEx Coexpression,0.08214"	"KLF5,EGFR"
"gene_set_query"	"360"	"ZNF609"	"0.08231"	"ARCHS4 Coexpression,0.08231"	"ABCC1,SFPQ"
"gene_set_query"	"361"	"RREB1"	"0.08262"	"Enrichr Queries,0.08262"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"362"	"FOXN3"	"0.08333"	"Enrichr Queries,0.08333"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"363"	"LIN28A"	"0.08354"	"ARCHS4 Coexpression,0.08354"	"SFPQ,HNRNPD"
"gene_set_query"	"364"	"ZHX3"	"0.08405"	"Enrichr Queries,0.08405"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"365"	"ZIC5"	"0.08415"	"ARCHS4 Coexpression,0.08415"	"SFPQ,HNRNPD"
"gene_set_query"	"366"	"ETV3"	"0.08463"	"GTEx Coexpression,0.08463"	"KLF5,EGFR"
"gene_set_query"	"367"	"PREB"	"0.08477"	"ARCHS4 Coexpression,0.08477"	"RPN2,P4HB"
"gene_set_query"	"368"	"GATA2"	"0.08537"	"Literature ChIP-seq,0.08537"	"PPP2CB,ABCC1,MBNL1,IL10RA,PCGF1,PLA2G5,UPP1"
"gene_set_query"	"369"	"ZIC2"	"0.08538"	"ARCHS4 Coexpression,0.08538"	"TCF7L2,MBNL1"
"gene_set_query"	"370"	"ZXDC"	"0.08547"	"Enrichr Queries,0.08547"	"TCF7L2,EGR1,ABCC1,MBNL1,SFPQ"
"gene_set_query"	"371"	"CDX4"	"0.08587"	"GTEx Coexpression,0.08587"	"KLF5,EGFR"
"gene_set_query"	"372"	"LIN28B"	"0.086"	"ARCHS4 Coexpression,0.086"	"FUBP1,HNRNPD"
"gene_set_query"	"373"	"ZNF124"	"0.08618"	"Enrichr Queries,0.08618"	"TCF7L2,EGR1,MBNL1,SFPQ,LPAR1"
"gene_set_query"	"374"	"HOXA9"	"0.0865"	"GTEx Coexpression,0.0865"	"KLF5,EGFR"
"gene_set_query"	"375"	"ZNF346"	"0.08761"	"Enrichr Queries,0.08761"	"EGR1,MBNL1,SFPQ,FUBP1,P4HB"
"gene_set_query"	"376"	"NCOA2"	"0.08832"	"Enrichr Queries,0.08832"	"TCF7L2,EGR1,MBNL1,MAN1A2,EGFR"
"gene_set_query"	"377"	"E2F3"	"0.08845"	"ARCHS4 Coexpression,0.08845"	"SFPQ,HNRNPD"
"gene_set_query"	"378"	"ZBTB49"	"0.08899"	"GTEx Coexpression,0.08899"	"PPP2CB,PCGF1"
"gene_set_query"	"379"	"DUX4"	"0.08907"	"ARCHS4 Coexpression,0.08907"	"PCGF1,NR2E3"
"gene_set_query"	"380"	"GATA6"	"0.08961"	"GTEx Coexpression,0.08961"	"PLA2G5"
"gene_set_query"	"381"	"HOXB4"	"0.08968"	"ARCHS4 Coexpression,0.08968"	"SFPQ,HNRNPD"
"gene_set_query"	"382"	"DUXA"	"0.09023"	"GTEx Coexpression,0.09023"	"MBNL1"
"gene_set_query"	"383"	"TFDP1"	"0.09029"	"ARCHS4 Coexpression,0.09029"	"HNRNPD,P4HB"
"gene_set_query"	"384"	"GFI1"	"0.09091"	"ARCHS4 Coexpression,0.09091"	"MBNL1,P4HB"
"gene_set_query"	"385"	"ZNF800"	"0.09117"	"Enrichr Queries,0.09117"	"TCF7L2,EGR1,MBNL1,MAN1A2,EGFR"
"gene_set_query"	"386"	"KDM5B"	"0.09146"	"Literature ChIP-seq,0.09146"	"ABCC1,RPN2,RIF1,EGFR,ANKHD1,PPP2CB,SFPQ,KLF5,FUBP1,HNRNPD,UPP1,P4HB"
"gene_set_query"	"387"	"POU3F2"	"0.09147"	"GTEx Coexpression,0.09147"	"PPP2CB"
"gene_set_query"	"388"	"ZKSCAN2"	"0.09152"	"ARCHS4 Coexpression,0.09152"	"SFPQ,FUBP1"
"gene_set_query"	"389"	"ZIC3"	"0.09214"	"ARCHS4 Coexpression,0.09214"	"MBNL1,FUBP1"
"gene_set_query"	"390"	"ATF2"	"0.09259"	"Enrichr Queries,0.09259"	"TCF7L2,EGR1,MBNL1,FUBP1,EGFR"
"gene_set_query"	"391"	"NACC2"	"0.09272"	"GTEx Coexpression,0.09272"	"PPP2CB"
"gene_set_query"	"392"	"DZIP1"	"0.09275"	"ARCHS4 Coexpression,0.09275"	"MBNL1,IL10RA"
"gene_set_query"	"393"	"CGGBP1"	"0.09334"	"GTEx Coexpression,0.09334"	"FUBP1"
"gene_set_query"	"394"	"JRK"	"0.09337"	"ARCHS4 Coexpression,0.09337"	"SFPQ,LIMD1"
"gene_set_query"	"395"	"CXXC1"	"0.09396"	"GTEx Coexpression,0.09396"	"ANKHD1"
"gene_set_query"	"396"	"HMX3"	"0.09398"	"ARCHS4 Coexpression,0.09398"	"SFPQ,HIST1H3B"
"gene_set_query"	"397"	"ARID3A"	"0.09428"	"ReMap ChIP-seq,0.09428"	"MBNL1,RPN2,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"398"	"ZNF639"	"0.09459"	"GTEx Coexpression,0.09459"	"MBNL1"
"gene_set_query"	"399"	"THAP8"	"0.09459"	"ARCHS4 Coexpression,0.09459"	"MBNL1,SFPQ"
"gene_set_query"	"400"	"ETV6"	"0.09473"	"Enrichr Queries,0.09473"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"401"	"E4F1"	"0.09521"	"GTEx Coexpression,0.09521"	"RANBP10"
"gene_set_query"	"402"	"FOXQ1"	"0.09521"	"ARCHS4 Coexpression,0.09521"	"TF,KLF5"
"gene_set_query"	"403"	"ZFX"	"0.09544"	"Enrichr Queries,0.09544"	"TCF7L2,EGR1,MBNL1,MAN1A2,FUBP1"
"gene_set_query"	"404"	"HOXA11"	"0.09583"	"GTEx Coexpression,0.09583"	"MBNL1"
"gene_set_query"	"405"	"ZNF621"	"0.09615"	"Enrichr Queries,0.09615"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"406"	"ZNF343"	"0.09687"	"Enrichr Queries,0.09687"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
